speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,G,G,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
110.157749108554,25.3386258969777,593.800000000066,-0.999141490469487,-3.17743751543718,1,11.65,16769.2570512612,46.4066886371939,109.284596486462,2013.09477380379,666.272501968158,0,0,94.4666141253575,-95.5276520966281,1,131.380595779309,1.75,1.75,274.614313693115,-2.16651863120203,-1.23789884860787,-114.749952030934,1.42085314014875,0,4661.79477380379,
109.789798912941,25.3419159042191,593.900000000066,-1.00745085493743,-3.16333320341154,1,11.65,16713.2441836943,46.5489422764388,109.253441490759,1999.66890874535,661.828953249051,0,0,94.335475178799,-94.1079039645535,1,131.380595779309,1.75,1.75,274.571174060165,-2.20628302503835,-1.26568644973517,-114.744388743546,1.33712571540736,0,4648.36890874535,
109.42225155785,25.3452169870801,594.000000000067,-1.01604523534927,-3.14912078655496,1,11.65,16657.2926403312,46.6910401730565,109.220086352049,1986.30258914908,657.405112247922,0,0,94.1985576925989,-92.6881558324788,1,131.380595779309,1.75,1.75,274.52709216435,-2.2470990787725,-1.29480153389378,-114.738871023646,1.25312810155643,0,4635.00258914908,
109.05512377416,25.3485292070469,594.100000000067,-1.02493817053661,-3.1347908127174,1,11.65,16601.4049681049,46.8329758587026,109.184540083383,1972.99627301847,653.00113054985,0,0,94.0554942246681,-91.2684077004041,1,131.380595779309,1.75,1.75,274.48204047093,-2.28901826827765,-1.32532479844711,-114.733400658069,1.16886018801254,0,4621.69627301848,
108.688433624029,25.3518526254962,594.200000000067,-1.03414407619112,-3.12033304597512,1,11.65,16545.5839166086,46.9747423503459,109.146812236445,1959.75045838406,648.617172987633,0,0,93.9058867454925,-89.8486595683295,1,131.380595779309,1.75,1.75,274.435990131629,-2.33209533150683,-1.35734322396151,-114.727979487625,1.08432186316591,0,4608.45045838406,
108.322200615086,25.3551873036365,594.300000000067,-1.04367831703511,-3.10573638476259,1,11.65,16489.8324554783,47.11633210612,109.10691295345,1946.56568662241,644.253418740276,0,0,93.7493034680955,-88.4289114362548,1,131.380595779309,1.75,1.75,274.388910901302,-2.37638854009704,-1.39095101893138,-114.722609409566,0.999513014407423,0,4595.26568662241,
107.956445826506,25.3585333024413,594.400000000067,-1.05355728624666,-3.09098876970591,1,11.65,16434.153793586,47.2577369765813,109.064853024389,1933.44254612172,639.910062546194,0,0,93.5852752816799,-87.0091633041801,1,131.380595779309,1.75,1.75,274.340771048049,-2.42195998867535,-1.42625004191201,-114.717292380212,0.914433528160634,0,4582.14254612172,
107.591192048455,25.3618906825766,594.500000000067,-1.06379849300593,-3.07607707962975,1,11.65,16378.5514002669,47.3989481507982,109.02064395026,1920.38167633765,635.587316045559,0,0,93.4132917304618,-85.5894151721054,1,131.380595779309,1.75,1.75,274.291537255833,-2.46887592219266,-1.46335084832262,-114.712030417746,0.829083289919316,0,4569.08167633765,
107.226463936605,25.3652595043202,594.600000000067,-1.0744206591497,-3.06098701394609,1,11.65,16323.0290288411,47.5399560966133,108.974298013047,1907.3837722894,631.28540926836,0,0,93.2327964691837,-84.1696670400308,1,131.380595779309,1.75,1.75,274.241174519129,-2.51720708830439,-1.50237331183792,-114.706825605188,0.743462184291214,0,4556.0837722894,
106.862288183681,25.3686398274721,594.700000000067,-1.08544382606102,-3.04570295931808,1,11.65,16267.5907427284,47.6807504943223,108.925828353284,1894.44958955365,627.004592287259,0,0,93.0431821147881,-82.7499189079561,1,131.380595779309,1.75,1.75,274.189646028369,-2.56702913346685,-1.54344781089461,-114.701680093561,0.657570095048806,0,4543.14958955365,
106.498693710294,25.3720317112559,594.800000000067,-1.09688947308353,-3.03020783811282,1,11.65,16212.2409444982,47.8213201628957,108.875249056198,1881.579949823,622.745137057257,0,0,92.8437843993143,-81.3301707758814,1,131.380595779309,1.75,1.75,274.136913045683,-2.61842303874097,-1.5867162668287,-114.69659610528,0.571406905187894,0,4530.279949823,
106.135711877673,25.3754352142086,594.900000000067,-1.10878064893937,-3.01448293569913,1,11.65,16156.9844082543,47.9616529777328,108.822575247564,1868.77574710596,618.507339467692,0,0,92.6338755116935,-79.9104226438067,1,131.380595779309,1.75,1.75,274.082934769711,-2.67147560116766,-1.63233334098112,-114.691575937761,0.484972496995006,0,4517.47574710596,
105.77337672534,25.3788503940587,595.000000000067,-1.12114211785138,-2.99850770309192,1,11.65,16101.8263158155,48.101735778776,108.767823200568,1856.03795465794,614.291521636196,0,0,92.4126564950562,-78.4906745117321,1,131.380595779309,1.75,1.75,274.027668188191,-4.78736204976227,-64.8794852628215,-114.686621967287,0.398266752124707,0,4504.73795465794,
105.411725237239,25.3822773075909,595.100000000067,-1.13400052232976,-2.98225953076934,1,11.65,16046.7722972285,48.2415542676206,108.711010455209,1843.36763274766,610.09803447913,0,0,92.1792485405594,-77.0709263796574,1,131.380595779309,1.75,1.75,273.971067917217,-5.33538728304007,-16.746576092278,-114.681736653146,0.311289551688043,0,4492.06763274766,
105.050797640462,25.3857164862112,595.200000000067,-1.14738456488885,-3.08453040102556,1,11.65,15991.8284762424,48.3810928920262,108.652155952005,1830.76593738094,605.927260598893,0,0,95.9716195228107,-75.6511782475827,1,131.380595779309,1.75,1.75,273.785486274749,-7.66423543446637,-70.9112363887262,-114.676922542066,0.224040776353563,0,4479.46593738094,
104.676156647831,25.3891682094364,595.300000000067,-0.829139783574369,-3.12076678991047,1,11.65,15934.7970721132,48.5259332678369,108.588787686712,1817.73115874032,601.61314946488,0,0,97.5459712521509,-103.942647423032,1,131.380595779309,1.75,1.75,273.610151161555,-8.47889393574902,-24.7154343485946,-114.672664027595,0.142033554777088,0,4466.43115874032,
104.295731876183,25.3926326706565,595.400000000067,-0.6478218068445,-3.13418548125402,1,11.65,15876.885206302,48.673009716963,108.522067072559,1804.54279942241,597.248207846662,0,0,98.3533733236042,-132.06979389801,1,131.380595779309,1.75,1.75,273.430058497323,-9.16428810675492,-20.7173078833082,-114.668911919535,0.0652414253719336,0,4453.24279942241,
103.912261422758,25.3961100260008,595.500000000067,-0.530158057956498,-3.13753794579725,1,11.65,15818.5096979327,48.8212636605484,108.452391245154,1791.29744998424,592.864404250104,0,0,98.8218196580331,-160.196940372988,1,131.380595779309,1.75,1.75,273.235888961641,-10.1045668590548,-28.3162780153051,-114.665640210132,-0.00633339477279726,0,4439.99744998424,
103.526952055082,25.3996004133122,595.600000000067,-0.44763803124336,-3.13577327927404,1,11.65,15759.8542525999,48.9702285488421,108.379933077586,1778.03772429397,588.475842555922,0,0,99.1173993573226,-188.324086847966,1,131.380595779309,1.75,1.75,273.019132612888,-11.4546473031182,-40.5055602374891,-114.662832359316,-0.0726895123190374,0,4426.73772429397,
103.140416200801,25.4031039607914,595.700000000067,-0.386566028517251,-3.13114215444989,1,11.65,15701.0120998469,49.1196676105028,108.304778467857,1764.78528546164,584.089692587776,0,0,99.3156366365485,-216.451233322944,1,131.380595779309,1.75,1.75,272.770176847807,-13.3564557827663,-56.8443611661831,-114.660477041508,-0.133825981959076,0,4413.48528546164,
102.752995965473,25.4066207914036,595.800000000067,-0.339544667456559,-3.1247883186142,1,11.65,15642.0353182256,49.2694485837152,108.226973707268,1751.55226858198,579.70997068907,0,0,99.4549094554801,-244.578379797922,1,131.380595779309,1.75,1.75,272.476678673658,-16.0265701741956,-79.5073053114013,-114.65856612216,-0.189742129706252,0,4400.25226858197,
102.364896037946,25.4101510253248,595.900000000067,-0.302227620339666,-3.11734309851227,1,11.65,15582.955067413,49.4194923334938,108.146544881238,1738.34596668262,575.339090627819,0,0,99.5564016854955,-272.7055262729,1,131.380595779309,1.75,1.75,272.121430797081,-19.8378281480218,-113.055964739941,-114.657093570251,-0.240437458828394,0,4387.04596668262,
101.976245211374,25.4136947813953,596.000000000067,-0.271893623832401,-3.10917806424648,1,11.65,15523.7909535244,49.5697490669723,108.063506840078,1725.17100001423,570.978581564994,0,0,99.632581906055,-300.832672747878,1,131.380595779309,1.75,1.75,271.67887157496,-25.4682119641898,-166.380643230918,-114.656054820298,-0.285911595122537,0,4373.87100001423,
101.587127567706,25.4172521780328,596.100000000067,-0.246751895733423,-3.10052342202571,1,11.65,15464.5557763113,49.7201862771333,107.977867742002,1712.03041572941,566.629452014461,0,0,99.6911760399555,-328.959819222856,1,131.380595779309,1.75,1.75,271.108651623447,-34.2458057494827,-258.387682172375,-114.655446372491,-0.326164252871477,0,4360.73041572941,
101.1975994477,25.4208233338349,596.200000000067,-0.225575752179068,-3.09152791867811,1,11.65,15405.2581124979,49.8707821820136,107.88963152302,1698.92628635431,562.292387918683,0,0,99.737177280803,-357.086965697833,1,131.380595779309,1.75,1.75,270.342579337649,-49.0795357739899,-434.980903032311,-114.655265528778,-0.361195212527129,0,4347.62628635431,
100.807699228847,25.424408367994,596.300000000067,-0.207496706484944,-3.08229109671873,1,11.65,15345.9038042699,50.0215219444478,107.798799318384,1685.86005465465,557.967866788773,0,0,99.7739282488033,-385.214112172811,1,131.380595779309,1.75,1.75,269.255152902797,-77.518873125016,-830.720241709534,-114.655510211266,-0.391004305452057,0,4334.56005465465,
100.417453230836,25.4280074005947,596.400000000067,-0.191882619596712,-3.07288157912626,1,11.65,15286.4968582599,50.1723953889516,107.705370319699,1672.83274194833,553.656226649565,0,0,99.80373440739,-413.341258647789,1,131.380595779309,1.75,1.75,267.587216566283,-145.447419515542,-1976.49244473644,-114.656178832921,-0.415591403119684,0,4321.53274194833,
100.026879425778,25.4316205528356,596.500000000067,-0.178262422413889,-3.06334789401387,1,11.65,15227.040010353,50.3233955673068,107.609342312135,1659.84507900779,549.357709364281,0,0,99.8282271891312,-441.468405122767,1,131.380595779309,1.75,1.75,264.705588071899,-401.809633161297,-7430.12927348319,-114.657270202835,-0.434956409245997,0,4308.54507900779,
99.6359898488278,25.4352479472004,596.600000000067,-0.166277886718586,-3.05372512489084,1,11.65,15167.5350926548,50.4745178265884,107.510712022244,1646.89759113494,545.072488791706,0,0,99.8485870754933,-469.595551597745,1,131.380595779309,1.75,1.75,258.577104832202,-1538.63975876103,-32819.307853746,-114.658783455109,-0.449099253914587,0,4295.59759113494,
99.2447922103508,25.4388897075946,596.700000000067,-0.155651746457677,-3.04403912949173,1,11.65,15107.9832789099,50.6257591858837,107.409475349377,1633.99065508112,540.800689624957,0,0,99.865685109184,-497.722698072723,1,131.380595779309,1.75,1.75,238.320358000313,-1364.93783479887,4994.84341978911,-114.660717994346,-0.458019889096606,0,4282.69065508112,
98.8532910015305,25.4425459594584,596.800000000067,-0.146166048365931,-3.03430929224047,1,11.65,15048.385252809,50.7771179088511,107.305627523211,1621.12453810604,536.542400318783,0,0,99.8801752164878,-525.849844547701,1,131.380595779309,1.75,1.75,152.050518566157,-1894.50278432709,-15167.4211460277,-114.663073453104,-0.461718285171285,0,4269.82453810604,
98.4614882694639,25.4462168298635,596.900000000067,-0.137647096831733,-3.02455036498213,1,11.65,14988.7413259806,50.9476617200154,107.239300370277,1608.2994253836,532.297682160056,0,0,99.892555946334,-553.976991022679,1,131.380595779309,1.75,1.75,116.168890155876,-1228.54381631795,18997.9629770778,-114.665849658159,-0.460194428179911,0,4256.9994253836,
98.0693841711944,25.4499024475973,597.000000000067,-0.129954762893113,-3.01477372534112,1,11.65,14929.0515223313,51.200348555464,107.342000578697,1595.51543961463,528.066575758979,0,0,99.9032126749019,-582.104137497657,1,131.380595779309,1.75,1.75,107.632021405276,-567.596551531198,18779.5481558865,-114.66904660337,-0.453448317627705,0,4244.21543961463,
97.6769773765972,25.453602943239,597.100000000067,-0.122974749476875,-3.00498825404413,1,11.65,14869.315639377,51.4532304599707,107.440538954549,1582.77265531208,523.849105777046,0,0,99.9124470296789,-610.231283972635,1,131.380595779309,1.75,1.75,104.03484448235,-261.611945241418,8659.01115496266,-114.672664427584,-0.441479964701978,0,4231.47265531208,
97.2842653658619,25.4573184492302,597.200000000067,-0.116612901201307,-2.99520095751341,1,11.65,14809.5332935282,51.7063090573975,107.53490627133,1570.07110937185,519.64528442567,0,0,99.920497769745,-638.358430447613,1,131.380595779309,1.75,1.75,102.068562848338,-129.177717225799,3732.59522662576,-114.676703396444,-0.424289390811337,0,4218.77110937185,
96.8912446521502,25.4610490999402,597.300000000067,-0.11079095482388,-2.98541741682889,1,11.65,14749.7039539852,51.9595865947959,107.625093402486,1557.41080900774,515.455114092396,0,0,99.9275558425518,-666.485576922591,1,131.380595779309,1.75,1.75,100.832389563918,-70.5789415554272,1644.87375407919,-114.681163887255,-0.401876626375884,0,4206.11080900774,
96.4979109502741,25.4647950317293,597.400000000067,-0.105443322029032,-2.97564211623607,1,11.65,14689.8269684162,52.2130658337046,107.711091232831,1544.79173778559,511.278589338021,0,0,99.9337754008352,-694.612723397569,1,131.380595779309,1.75,1.75,99.9846193232012,-42.9905031052335,771.251235022052,-114.686046376283,-0.374241709816017,0,4193.49173778559,
96.104259305852,25.4685563830097,597.500000000067,-0.100514623357644,-2.9658786867396,1,11.65,14629.9015826183,52.466749966916,107.792890588816,1532.21386026659,507.115698433386,0,0,99.9392819716905,-722.739869872547,1,131.380595779309,1.75,1.75,99.3677625972092,-28.8244641825053,394.396592191145,-114.691351428,-0.341384686700168,0,4180.91386026659,
95.7102841951372,25.4723332943051,597.600000000067,-0.0959577763388736,-2.95613008895123,1,11.65,14569.9269557142,52.7206425541431,107.870482182719,1519.67712561922,502.966424554825,0,0,99.9441785884285,-750.867016347525,1,131.380595779309,1.75,1.75,98.8992827525638,-20.8121347213005,222.152206784213,-114.697079685918,-0.303305609020954,0,4168.37712561922,
95.3159796028085,25.4761259083103,597.700000000067,-0.0917324977658651,-2.94639875189275,1,11.65,14509.9021719948,52.9747474718885,107.943856567218,1507.18147045713,498.830746723398,0,0,99.9485504453212,-778.994162822503,1,131.380595779309,1.75,1.75,98.5317836319241,-15.8467430295773,137.101904205235,-114.703231864719,-0.260004534576133,0,4155.88147045713,
94.9213390830081,25.4799343699497,597.800000000067,-0.0878041190996162,-2.93668667946347,1,11.65,14449.8262502106,53.2290688741085,108.013004097816,1494.72682108924,494.708640549629,0,0,99.9524684679633,-807.12130929748,1,131.380595779309,1.75,1.75,98.2361182081963,-12.5260500359427,91.3077746480248,-114.709808743444,-0.211481526435735,0,4143.42682108924,
94.5263558075084,25.4837588264364,597.900000000067,-0.0841426411962171,-2.92699553289492,1,11.65,14389.6981509039,53.4836111611736,108.077914901198,1482.31309531916,490.600078829037,0,0,99.9559920783586,-835.248455772458,1,131.380595779309,1.75,1.75,97.9933802185448,-10.171118462062,64.4818050868098,-114.716811159585,-0.157736652480677,0,4131.01309531916,
94.1310226038855,25.4875994273323,598.000000000067,-0.0807219737861266,-2.91732669518196,1,11.65,14329.5167822203,53.7383789552673,108.138578848162,1469.94020389545,486.505032022134,0,0,99.9591713555981,-863.375602247436,1,131.380595779309,1.75,1.75,97.7907707665549,-8.42640551345961,47.5722205158055,-114.724240003913,-0.0987699850010539,0,4118.64020389545,
93.7353319858619,25.4914563246079,598.100000000067,-0.0775193189067146,-2.90768132185127,1,11.65,14269.2810045278,53.9933770808323,108.194985530038,1457.60805168904,482.423468644126,0,0,99.9620487383715,-891.502748722414,1,131.380595779309,1.75,1.75,97.6193166368336,-7.09071563991562,36.2657095786281,-114.732096215935,-0.0345816003446071,0,4106.30805168904,
93.3392761774558,25.4953296727042,598.200000000067,-0.0745146674710864,-2.89806038127667,1,11.65,14208.9896340927,54.2486105490078,108.247124237823,1445.31653865579,478.355355583475,0,0,99.9646603769473,-919.629895197392,1,131.380595779309,1.75,1.75,97.4725401174527,-3.4777756268954,97.6793678294204,-114.740380779891,0.0348284213923495,0,4094.01653865579,
92.9428471321882,25.4992196285945,598.300000000067,-0.0716903854721169,-2.88846468692749,1,11.65,14148.6414460035,54.5040845452517,108.294983943396,1433.06556062824,474.300658363955,0,0,99.967037214641,-947.75704167237,1,131.380595779309,1.75,1.75,97.3456476268637,-2.90360694245888,15.4569372317748,-114.749094721194,0.109459996637879,0,4081.76556062824,
92.5460365483131,25.5031263514127,598.400000000068,-0.0690308717389541,-2.87882066139382,1,11.65,14088.2351764899,54.759804419526,108.338553282351,1420.85500997087,470.259341361518,0,0,99.9664263504853,-975.884188147348,1,131.380595779309,1.75,1.75,97.4153369131672,0.0907570732124951,80.2639657479267,-114.758239103274,0.189313038586482,0,4069.55500997087,
92.1488461710831,25.507050003127,598.500000000068,-0.069459127709808,-2.86923509868961,1,11.65,14027.7710912308,55.0157690471231,108.377819577086,1408.68509074114,466.231472112906,0,0,99.9668039155067,-961.560178368424,1,131.380595779309,1.75,1.75,97.4201326993478,0.165471040076702,1.99406799679722,-114.767174024877,0.266506208079267,0,4057.38509074114,
91.7512629087732,25.5109907484527,598.600000000068,-0.0688610472666399,-2.85968128530717,1,11.65,13967.2471972795,55.27198686485,108.412771437504,1396.55555455009,462.216968409013,0,0,99.9671803427719,-961.560178368424,1,131.380595779309,1.75,1.75,97.424928471545,0.18978559751564,0.64612510841481,-114.776115433192,0.343698849566602,0,4045.25555455009,
91.3532771696259,25.5149487549187,598.700000000068,-0.068264951352577,-2.85015911475824,1,11.65,13906.6620344879,55.5284640540011,108.443396637228,1384.46626615159,458.215785487524,0,0,99.9675556171161,-961.560178368424,1,131.380595779309,1.75,1.75,97.4297242299108,0.197299733467604,0.1988067689082,-114.785063328173,0.420890962514825,0,4033.16626615159,
90.9548792028049,25.5189241929358,598.800000000068,-0.0676708333198559,-2.84066848088787,1,11.65,13846.0141184912,55.7852068983872,108.469682525595,1372.41709072383,454.227878726563,0,0,99.9679297232845,-961.560178368424,1,131.380595779309,1.75,1.75,97.434519974369,0.199213090326035,0.0504010528678662,-114.794017709778,0.498082546390282,0,4021.11709072383,
90.5560590943908,25.5229172358676,598.900000000068,-0.0670786865415316,-2.83120927787273,1,11.65,13785.3019400986,56.0422217869159,108.491616018043,1360.40789386721,450.253203643995,0,0,99.9683026459327,-961.560178368424,1,131.380595779309,1.75,1.75,97.4393157049956,0.199258870239535,0.00120060350290968,-114.802978577963,0.575273600659321,0,4009.10789386721,
90.1568067632477,25.5269280601037,599.000000000068,-0.0664885044113722,-2.82178140021939,1,11.65,13724.523964664,56.2995152162558,108.509183586173,1348.43854160223,446.291715896719,0,0,99.9686743696259,-961.560178368424,1,131.380595779309,1.75,1.75,97.4441114217147,0.198681456371471,-0.01507586353993,-114.811945932685,0.652464124788294,0,3997.13854160223,
89.7571119567555,25.530956845135,599.100000000068,-0.0659002803437528,-2.81238474276267,1,11.65,13663.6786314363,56.5570937935864,108.522371247496,1336.50890036728,442.343371279951,0,0,99.9690448788389,-961.560178368424,1,131.380595779309,1.75,1.75,97.4489071245261,0.197895628471265,-0.0204259360169689,-114.8209197739,0.729654118243552,0,3985.20890036728,
89.3569642464041,25.5350037736316,599.200000000068,-0.0653140077735484,-2.80301920066382,1,11.65,13602.7643528889,56.8149642394371,108.531164554837,1324.61883701653,438.408125726511,0,0,99.9694141579557,-961.560178368424,1,131.380595779309,1.75,1.75,97.4537028134297,0.197039629447003,-0.02215013392985,-114.829900101563,0.806843580491458,0,3973.31883701653,
88.9563530232426,25.539069031523,599.300000000068,-0.0647296801560253,-2.79368466940882,1,11.65,13541.7795140266,57.0731333906208,108.535548585384,1312.76821881769,434.485935306092,0,0,99.9697821912693,-961.560178368424,1,131.380595779309,1.75,1.75,97.4584984884257,0.196159525055631,-0.022671210242188,-114.838886915632,0.884032510998372,0,3961.46821881769,
88.5552674931777,25.5431528080813,599.400000000068,-0.0641472909667322,-2.78438104480661,1,11.65,13480.7224716703,57.3316082032626,108.535507929382,1300.95691344983,430.57675622453,0,0,99.970148962981,-961.560178368424,1,131.380595779309,1.75,1.75,97.4632941494379,0.195270656045008,-0.0227931532972631,-114.847880216063,0.961220909230661,0,3949.65691344983,
88.1536966721163,25.5472552960071,599.500000000068,-0.0635668337013895,-2.77510822298728,1,11.65,13419.591553717,57.5903957559312,108.531026678433,1289.18478900109,426.680544823057,0,0,99.9705144572008,-961.560178368424,1,131.380595779309,1.75,1.75,97.4680897964663,0.19437811403931,-0.0227829507270674,-114.856880002812,1.03840877465469,0,3937.88478900109,
87.7516293809447,25.5513766915177,599.600000000068,-0.0629883018757777,-2.76586610040028,1,11.65,13358.3850583763,57.8495032528737,108.522088413406,1277.45171396647,422.797257577555,0,0,99.9708786579463,-961.560178368424,1,131.380595779309,1.75,1.75,97.4728854297388,0.193483586278291,-0.0227288858448734,-114.865886275835,1.11559610673685,0,3926.15171396647,
87.3490542403385,25.5555171944391,599.700000000068,-0.0624116890256243,-2.75665457381256,1,11.65,13297.1012533793,58.1089380273608,108.508676191936,1265.75755724549,418.926851097799,0,0,99.9712415491433,-961.560178368424,1,131.380595779309,1.75,1.75,97.4776810490275,0.192587609522106,-0.0226606449219794,-114.874899035088,1.19278290494349,0,3914.45755724549,
86.9459596653952,25.5596770083006,599.800000000068,-0.0618369887064893,-2.74747354030676,1,11.65,13235.7383751625,58.3687075451456,108.49077253549,1254.10218813991,415.069282126684,0,0,99.9716031146245,-961.560178368424,1,131.380595779309,1.75,1.75,97.4824766544082,0.191690352046321,-0.0225876893224727,-114.883918280527,1.26996916874101,0,3902.80218813991,
86.5423338600838,25.5638563404327,599.900000000068,-0.0612641944936499,-2.73832289727928,1,11.65,13174.294628022,58.6288194080403,108.468359415987,1242.48547635135,411.224507539453,0,0,99.9719633381302,-961.560178368424,1,131.380595779309,1.75,1.75,97.4872722458049,0.19079184776991,-0.0225134411013098,-114.892944012108,1.34715489759578,0,3891.18547635135,
86.1381648115012,25.5680554020685,600.000000000068,-0.0606932999819824,-2.72920254243841,1,11.65,13112.7681832399,58.8892813576177,108.44141824195,1230.90729197892,407.392484342906,0,0,99.972322203307,-961.560178368424,1,131.380595779309,1.75,1.75,97.4920678233697,0.189892090591492,-0.0224389064899997,-114.901976229788,1.4243400909742,0,3879.60729197892,
85.7334402839302,25.5722744084483,600.100000000068,-0.0601242987858441,-2.72011237380237,1,11.65,13051.1571781793,59.1501012790408,108.409929844171,1219.36750551684,403.573169674604,0,0,99.9726796937085,-961.560178368424,1,131.380595779309,1.75,1.75,97.4968633871024,0.18899105966335,-0.0223644454774015,-114.911014933521,1.50152474834266,0,3868.06750551684,
85.3281478126876,25.5765135789284,600.200000000068,-0.059557184538952,-2.71105228969738,1,11.65,12989.459715348,59.4112872050267,108.373874460875,1207.86598785193,399.766520802056,0,0,99.9730357927943,-961.560178368424,1,131.380595779309,1.75,1.75,97.5016589368509,0.188088727877353,-0.0222902013755483,-114.920060123265,1.57870886916754,0,3856.56598785193,
84.922274697756,25.5807731370931,600.300000000068,-0.0589919508942608,-2.70202218875565,1,11.65,12927.6738614288,59.6728473199512,108.333231722345,1196.40261026117,395.972495121902,0,0,99.9733904839299,-961.560178368424,1,131.380595779309,1.75,1.75,97.5064544726154,0.187185066710354,-0.0222161953095803,-114.929111798974,1.65589245291526,0,3845.10261026117,
84.5158079971873,25.5850533108712,600.400000000068,-0.0584285915238386,-2.69302196991335,1,11.65,12865.7976462758,59.9347899640991,108.287980635005,1184.97724440921,392.191050159075,0,0,99.9737437503865,-961.560178368424,1,131.380595779309,1.75,1.75,97.5112499944717,0.186280049708922,-0.0221423623626485,-114.938169960605,1.73307549905221,0,3833.67724440921,
84.1087345202709,25.5893543326562,600.500000000068,-0.0578671001187404,-2.68405153240857,1,11.65,12803.8290618739,60.1971236380673,108.23809956492,1173.58976234572,388.422143565958,0,0,99.9740955753406,-961.560178368424,1,131.380595779309,1.75,1.75,97.5160455023438,0.185373644802066,-0.0220688256486359,-114.947234608113,1.81025800704479,0,3822.28976234572,
83.7010408204533,25.5936764394315,600.600000000068,-0.0573074703888802,-2.67511077577924,1,11.65,12741.7660612611,60.4598570073278,108.183566220698,1162.24003650287,384.665733121518,0,0,99.9744459418738,-961.560178368424,1,131.380595779309,1.75,1.75,97.5208409963076,0.184465823544945,-0.0219954815281758,-114.956305741455,1.88743997635942,0,3810.94003650287,
83.2927131879999,25.5980198728991,600.700000000068,-0.0567496960629001,-2.66619959986094,1,11.65,12679.6065574118,60.7229989069565,108.124357635766,1150.92793969266,380.92177673043,0,0,99.9747948329724,-961.560178368424,1,131.380595779309,1.75,1.75,97.5256364763631,0.183556553389855,-0.0219224143037532,-114.965383360585,1.96462140646252,0,3799.62793969266,
82.8837376423871,25.6023848796143,600.800000000068,-0.0561937708880375,-2.65731790478483,1,11.65,12617.3484220781,60.9865583465361,108.06045014998,1139.65334510419,377.19023242219,0,0,99.975142231527,-961.560178368424,1,131.380595779309,1.75,1.75,97.5304319425863,0.182645801012592,-0.021849626391073,-114.974467465459,2.04180229682048,0,3788.35334510419,
82.4740999244113,25.6067717111242,600.900000000068,-0.05563968862999,-2.64846559097533,1,11.65,12554.9894845888,61.250544515241,107.991819390564,1128.41612630097,373.471058350204,0,0,99.9754881203327,-961.560178368424,1,131.380595779309,1.75,1.75,97.5352273949771,0.181733533345754,-0.0217770950307465,-114.983558056033,2.11898264689974,0,3777.11612630097,
82.0637854880046,25.6111806241121,601.000000000068,-0.0550874430727774,-2.63964255914796,1,11.65,12492.5275306034,61.5149667871123,107.91844025232,1117.2161572181,369.764212790859,0,0,99.9758324820881,-961.560178368424,1,131.380595779309,1.75,1.75,97.5400228333835,2205.57060134075,52382.0231457884,-114.992655132263,2.19616245616673,0,3765.9161572181,
81.6527794917398,25.6156118805471,601.100000000068,-0.054537028018601,-2.63084871030698,1,11.65,12429.9603008193,61.7798347265317,107.840286877092,1106.05331215939,366.069654142587,0,0,99.9761752993956,-961.560178368424,1,131.380595779309,1.75,1.75,97.5448182577295,735.998107533215,-34729.0376757234,-115.001758694103,2.27334172408785,0,3754.75331215939,
81.2410667900146,25.6200654236438,601.200000000068,-0.0539884372877004,-2.58486466395323,1,11.65,12367.2854896293,62.0451580939028,107.757332632445,1094.9274657945,362.387340924893,0,0,98.4622776446993,-961.560178368424,1,131.380595779309,1.75,1.75,274.341985190034,2451.52082659545,40338.4709983583,-115.01086874151,2.35052045012956,0,3743.6274657945,
80.8345158429683,25.6245415292428,601.300000000068,0.430829946004941,-2.57757880511366,1,11.65,12305.3964496786,62.3071550296939,107.670835376894,1083.99629491365,358.769459309481,0,0,98.5122665370208,119.29267891958,1,131.380595779309,1.75,1.75,274.402234224531,818.650807470846,-38201.4554307095,-115.003255046113,2.22706715890449,0,3732.69629491365,
80.4270569659992,25.6290404787353,601.400000000068,0.422584974190373,-2.57026889575649,1,11.65,12243.3691960264,62.569737070155,107.579575563892,1073.09573541036,355.161709119269,0,0,98.5605888778587,120.397174327751,1,131.380595779309,1.75,1.75,274.4620409182,274.342569173941,-12669.5855373504,-114.995498829997,2.10341934797456,0,3721.79573541036,
80.0186800488071,25.6335625592398,601.500000000068,0.414501886224101,-2.56293698216898,1,11.65,12181.2021895869,62.832910730749,107.483520178881,1062.22588709371,351.564123387989,0,0,98.6073095666953,121.501669735923,1,131.380595779309,1.75,1.75,274.521413253056,92.8885404400209,-4202.00866300378,-114.987600630567,1.97957710102767,0,3710.92588709371,
