[Result Details],,,,,,,,,,,,,,,,,,,,,,,,,,
Result Name,[68.63] AR26, FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,
Date Created,1/20/2026 7:52:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,
Track,FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Track Configuration,Closed Circuit,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,AR26,,,,,,,,,,,,,,,,,,,,,,,,,
118.1900382,33.31359155,659.25,-1.505880236,6.109448716,1,11.65,17992.00826,43.3013163,109.4070457,2317.372565,766.9790994,0,69.13597633,0,-715.7581655,1,131.3805958,1.75,1.75,298.3226177,-0.393510675,0.304865288,36.74928109,114.6525611,0,4966.072565
118.3569108,33.32120641,659.5,-1.437895657,6.087244787,1,11.65,18017.41118,43.23680152,109.3982815,2323.920982,769.1464244,0,69.00257779,0,-751.7178598,1,131.3805958,1.75,1.75,298.3051897,-0.383239316,0.141252096,36.99393986,114.5933821,0,4972.620982
118.522943,33.32881052,659.75,-1.376104395,6.065141081,1,11.65,18042.68618,43.17261163,109.3891045,2330.445592,771.3058697,0,68.86933286,0,-787.677554,1,131.3805958,1.75,1.75,298.2886482,-0.373544287,0.133514625,37.23834713,114.5341853,0,4979.145592
118.688141,33.33640399,660,-1.319695315,6.043136938,1,11.65,18067.8342,43.10874421,109.3795215,2336.946501,773.4574709,0,68.73624206,0,-823.6372483,1,131.3805958,1.75,1.75,298.2715739,-0.374554267,-0.013928407,37.4825039,114.4749745,0,4985.646501
118.8525112,33.34398689,660.25,-1.362453648,6.021231707,1,11.65,18092.85618,43.04519687,109.3695387,2343.423817,775.6012634,0,68.60330588,0,-800,1,131.3805958,1.75,1.75,298.2545197,-0.375090356,-0.007403388,37.72679385,114.4156543,0,4992.123817
119.0160596,33.3515593,660.5,-1.366205869,5.999424741,1,11.65,18117.75307,42.98196724,109.3591626,2349.877646,777.7372824,0,68.47052481,0,-800,1,131.3805958,1.75,1.75,298.2374655,-0.375614969,-0.007254924,37.97106457,114.3562618,0,4998.577646
119.1787923,33.3591213,660.75,-1.369944495,5.977715401,1,11.65,18142.52577,42.91905299,109.3483994,2356.308093,779.8655627,0,68.33789936,0,-800,1,131.3805958,1.75,1.75,298.2204111,-0.376134043,-0.00718822,38.21531603,114.296797,0,5005.008093
119.3407151,33.36667298,661,-1.373669588,5.956103056,1,11.65,18167.17521,42.85645181,109.3372552,2362.715263,781.9861391,0,68.20543,0,-800,1,131.3805958,1.75,1.75,298.2033566,-0.376649571,-0.007148871,38.45954821,114.2372599,0,5011.415263
119.5018342,33.37421442,661.25,-1.377381209,5.934587079,1,11.65,18191.70228,42.79416139,109.3257363,2369.09926,784.099046,0,68.07311721,0,-800,1,131.3805958,1.75,1.75,298.186302,-0.37716223,-0.007118739,38.70376109,114.1776504,0,5017.79926
119.6621552,33.38174568,661.5,-1.381079417,5.913166851,1,11.65,18216.10787,42.73217948,109.3138484,2375.460188,786.2043177,0,67.94096149,0,-800,1,131.3805958,1.75,1.75,298.1692473,-0.63016715,-3.517949874,38.94795464,114.1179686,0,5024.160188
119.8216841,33.38926686,661.75,-1.384764273,5.891841758,1,11.65,18240.39287,42.67050385,109.3015976,2381.79815,788.3019881,0,67.80896329,0,-800,1,131.3805958,1.75,1.75,298.1521925,-0.336031889,4.095340541,39.19212885,114.0582146,0,5030.49815
119.9804265,33.39677802,662,-1.388435835,5.870611192,1,11.65,18264.55814,42.60913228,109.2889896,2388.113247,790.3920911,0,67.67712308,0,-800,1,131.3805958,1.75,1.75,298.1010001,-0.490650431,-2.155674092,39.43628369,113.9983882,0,5036.813247
120.1383881,33.40427924,662.25,0,5.849474552,1,11.65,18288.60455,42.54806258,109.2760302,2394.405581,792.4746603,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.163550144,4.566436636,39.6855347,113.937077,0,5043.105581
120.2955744,33.4117706,662.5,0,5.828431244,1,11.65,18312.53295,42.48729258,109.2627249,2400.675253,794.549729,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.054516715,1.524149543,39.9347857,113.8757658,0,5049.375253
120.4519911,33.41925217,662.75,0,5.807480676,1,11.65,18336.34418,42.42682014,109.2490794,2406.922363,796.6173305,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.018172238,0.508714569,40.18403671,113.8144546,0,5055.622363
120.6076437,33.42672403,663,0,5.786622266,1,11.65,18360.03908,42.36664314,109.2350991,2413.14701,798.6774975,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.006057413,0.169792012,40.43328772,113.7531434,0,5061.84701
120.7625374,33.43418624,663.25,0,5.765855436,1,11.65,18383.61848,42.30675949,109.2207893,2419.349294,800.7302629,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.002019138,0.056670474,40.68253872,113.6918321,0,5068.049294
120.9166778,33.44163889,663.5,0,5.745179613,1,11.65,18407.08319,42.24716711,109.2061555,2425.529313,802.7756593,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.000673046,0.018914418,40.93178973,113.6305209,0,5074.229313
121.0700701,33.44908203,663.75,0,5.724594229,1,11.65,18430.43402,42.18786394,109.1912028,2431.687165,804.8137189,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.000233384,0.006185738,41.18104073,113.5692097,0,5080.387165
121.2227195,33.45651574,664,0,5.704098725,1,11.65,18453.67176,42.12884797,109.1759364,2437.822946,806.8444738,0,100,0,0,1,0,1.75,1.75,298.1010001,-6.87E-05,0.002319242,41.43029174,113.5078985,0,5086.522946
121.3746314,33.46394009,664.25,0,5.683692543,1,11.65,18476.79722,42.07011717,109.1603614,2443.936753,808.8679561,0,100,0,0,1,0,1.75,1.75,298.1009989,-3.20E-05,0.000519021,41.67954274,113.4465873,0,5092.636753
121.5258107,33.47135515,664.5,0,5.663375133,1,11.65,18499.81117,42.01166956,109.1444828,2450.028682,810.8841974,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.60E-06,0.000428578,41.92879375,113.3852761,0,5098.728682
121.6762626,33.47876098,664.75,0,5.643145949,1,11.65,18522.71439,41.95350317,109.1283055,2456.098828,812.8932293,0,100,0,0,1,0,1.75,1.75,298.1010001,-5.35E-07,1.51E-05,42.17804475,113.3239649,0,5104.798828
121.8259922,33.48615766,665,0,5.623004451,1,11.65,18545.50765,41.89561605,109.1118344,2462.147286,814.895083,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.78E-07,5.05E-06,42.42729576,113.2626536,0,5110.847286
121.9750044,33.49354525,665.25,0,5.602950103,1,11.65,18568.1917,41.83800628,109.0950744,2468.174151,816.8897898,0,100,0,0,1,0,1.75,1.75,298.1010001,-5.94E-08,1.68E-06,42.67654676,113.2013424,0,5116.874151
122.1233041,33.50092381,665.5,0,5.582982376,1,11.65,18590.76729,41.78067194,109.07803,2474.179514,818.8773806,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.98E-08,5.62E-07,42.92579777,113.1400312,0,5122.879514
122.2708963,33.50829341,665.75,0,5.563100744,1,11.65,18613.23517,41.72361116,109.060706,2480.16347,820.8578862,0,100,0,0,1,0,1.75,1.75,298.1010001,-6.60E-09,1.88E-07,43.17504877,113.07872,0,5128.86347
122.4177858,33.51565411,666,0,5.543304686,1,11.65,18635.59608,41.66682206,109.043107,2486.126111,822.8313371,0,100,0,0,1,0,1.75,1.75,298.1010001,-2.20E-09,6.26E-08,43.42429978,113.0174088,0,5134.826111
122.5639773,33.52300599,666.25,0,5.523593688,1,11.65,18657.85074,41.61030278,109.0252375,2492.067529,824.7977637,0,100,0,0,1,0,1.75,1.75,298.1010001,-7.33E-10,2.09E-08,43.67355078,112.9560976,0,5140.767529
122.7094757,33.53034909,666.5,0,5.503967237,1,11.65,18679.99988,41.55405151,109.0071019,2497.987815,826.7571964,0,100,0,0,1,0,1.75,1.75,298.1010001,-2.44E-10,6.97E-09,43.92280179,112.8947863,0,5146.687815
122.8542855,33.53768349,666.75,0,5.484424829,1,11.65,18702.0442,41.49806643,108.9887048,2503.887059,828.709665,0,100,0,0,1,0,1.75,1.75,298.1010001,-8.15E-11,2.33E-09,44.17205279,112.8334751,0,5152.587059
122.9984114,33.54500924,667,0,5.46496596,1,11.65,18723.98442,41.44234573,108.9700503,2509.765352,830.6551994,0,100,0,0,1,0,1.75,1.75,298.1010001,-2.72E-11,7.77E-10,44.4213038,112.7721639,0,5158.465352
123.1418581,33.55232641,667.25,0,5.445590135,1,11.65,18745.82123,41.38688766,108.9511428,2515.622784,832.5938293,0,100,0,0,1,0,1.75,1.75,298.1010001,-9.05E-12,2.59E-10,44.6705548,112.7108527,0,5164.322784
123.28463,33.55963505,667.5,0,5.426296861,1,11.65,18767.55533,41.33169044,108.9319865,2521.459444,834.5255842,0,100,0,0,1,0,1.75,1.75,298.1010001,-3.02E-12,8.65E-11,44.91980581,112.6495415,0,5170.159444
123.4267317,33.56693523,667.75,0,5.40708565,1,11.65,18789.1874,41.27675233,108.9125856,2527.27542,836.4504935,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.01E-12,2.89E-11,45.16905681,112.5882303,0,5175.97542
123.5681677,33.57422701,668,0,5.387956018,1,11.65,18810.71812,41.22207162,108.8929441,2533.0708,838.3685862,0,100,0,0,1,0,1.75,1.75,298.1010001,-3.35E-13,9.63E-12,45.41830782,112.526919,0,5181.7708
123.7089423,33.58151043,668.25,0,5.368907485,1,11.65,18832.14817,41.16764659,108.8730661,2538.845672,840.2798913,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.12E-13,3.21E-12,45.66755882,112.4656078,0,5187.545672
123.8490599,33.58878558,668.5,0,5.349939578,1,11.65,18853.4782,41.11347555,108.8529556,2544.600122,842.1844376,0,100,0,0,1,0,1.75,1.75,298.1010001,-3.73E-14,1.07E-12,45.91680983,112.4042966,0,5193.300122
123.9885249,33.59605249,668.75,0,5.331051824,1,11.65,18874.70888,41.05955684,108.8326165,2550.334238,844.0822539,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.24E-14,3.58E-13,46.16606083,112.3429854,0,5199.034238
124.1273415,33.60331122,669,0,5.312243758,1,11.65,18895.84087,41.00588878,108.8120527,2556.048106,845.9733684,0,100,0,0,1,0,1.75,1.75,298.1010001,-4.14E-15,1.19E-13,46.41531184,112.2816742,0,5204.748106
124.2655141,33.61056184,669.25,0,5.293514916,1,11.65,18916.8748,40.95246975,108.7912679,2561.74181,847.8578095,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.38E-15,3.99E-14,46.66456284,112.220363,0,5210.44181
124.4030467,33.6178044,669.5,0,5.27486484,1,11.65,18937.81132,40.8992981,108.7702661,2567.415437,849.7356055,0,100,0,0,1,0,1.75,1.75,298.1010001,-4.60E-16,1.33E-14,46.91381385,112.1590518,0,5216.115437
124.5399436,33.62503895,669.75,0,5.256293076,1,11.65,18958.65106,40.84637224,108.7490508,2573.069069,851.6067841,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.53E-16,4.44E-15,47.16306485,112.0977405,0,5221.769069
124.6762089,33.63226554,670,0,5.237799173,1,11.65,18979.39465,40.79369057,108.7276258,2578.702792,853.4713733,0,100,0,0,1,0,1.75,1.75,298.1010001,-5.11E-17,1.48E-15,47.41231586,112.0364293,0,5227.402792
124.8118466,33.63948424,670.25,0,5.219382684,1,11.65,19000.04272,40.74125151,108.7059946,2584.316689,855.3294006,0,100,0,0,1,0,1.75,1.75,298.1010001,-1.70E-17,4.94E-16,47.66156686,111.9751181,0,5233.016689
124.9468609,33.6466951,670.5,0,5.201043167,1,11.65,19020.59587,40.6890535,108.6841608,2589.910843,857.1808937,0,100,0,0,1,0,1.75,1.75,298.1010001,0.242974622,3.528603268,47.91081787,111.9138069,0,5238.610843
125.0812557,33.65389816,670.75,0,5.182780182,1,11.65,19041.05472,40.63709497,108.662128,2595.485336,859.0258797,0,100,0,0,1,0,1.75,1.75,298.1010001,-0.080970051,-4.709581324,48.16006887,111.8524957,0,5244.185336
125.215035,33.66109348,671,0,5.164593295,1,11.65,19061.41987,40.58537441,108.6398995,2601.040252,860.8643859,0,100,0,0,1,0,1.75,1.75,298.1324692,0.049564437,1.899781317,48.40931988,111.7911845,0,5249.740252
125.3482027,33.66828112,671.25,-1.829873296,5.146482074,1,11.65,19081.69193,40.53389028,108.6174789,2606.57567,862.6964393,0,62.91401396,0,-662.5370986,1,131.3805958,1.75,1.75,298.111515,-0.316562408,-5.334259769,48.6543381,111.7310571,0,5255.27567
125.4807627,33.67546112,671.5,-1.883387258,5.12844609,1,11.65,19101.87148,40.48264109,108.5948695,2612.091673,864.5220668,0,62.78848452,0,-645.0741972,1,131.3805958,1.75,1.75,298.0900068,-0.448029515,-1.917437983,48.8994449,111.670813,0,5260.791673
125.612719,33.68263353,671.75,-1.939864877,5.11048492,1,11.65,19121.95911,40.43162533,108.5720745,2617.588341,866.3412951,0,62.66312822,0,-627.6112958,1,131.3805958,1.75,1.75,298.0679144,-0.501807333,-0.785174955,49.14463959,111.6104497,0,5266.288341
125.7440753,33.68979841,672,-1.999560682,5.092598143,1,11.65,19141.9554,40.38084154,108.5490973,2623.065755,868.1541507,0,62.53794535,0,-610.1483944,1,131.3805958,1.75,1.75,298.0452046,-0.530265601,-0.415937598,49.38992146,111.5499646,0,5271.765755
125.8748353,33.6969558,672.25,-2.062759197,5.074785342,1,11.65,19161.86094,40.33028824,108.5259412,2628.523994,869.96066,0,62.41293623,0,-592.685493,1,131.3805958,1.75,1.75,298.0218418,-0.550912687,-0.302087257,49.63528972,111.489355,0,5277.223994
126.005003,33.70410576,672.5,-2.129779497,5.057046104,1,11.65,19181.67629,40.27996398,108.5026092,2633.963138,871.7608494,0,62.28810118,0,-575.2225916,1,131.3805958,1.75,1.75,297.9977869,-0.569642892,-0.274326378,49.88074357,111.428618,0,5282.663138
126.1345819,33.71124834,672.75,-2.200980618,5.039380017,1,11.65,19201.40202,40.22986734,108.4791046,2639.383265,873.5547449,0,62.16344047,0,-557.7596902,1,131.3805958,1.75,1.75,297.9729973,-0.587986444,-0.26894119,50.12628214,111.3677507,0,5288.083265
126.2635758,33.71838357,673,-2.276768011,5.021786676,1,11.65,19221.0387,40.17999687,108.4554304,2644.784454,875.3423726,0,62.03895443,0,-540.2967888,1,131.3805958,1.75,1.75,297.9474263,-0.60288917,-0.218718749,50.37190451,111.3067498,0,5293.484454
126.3919883,33.72551152,673.25,-2.357601295,5.004265676,1,11.65,19240.58686,40.13035117,108.4315898,2650.166784,877.1237582,0,61.91464333,0,-522.8338873,1,131.3805958,1.75,1.75,297.921087,-0.615588999,-0.186578697,50.61760972,111.2456119,0,5298.866784
126.519823,33.73263222,673.5,-2.390201865,4.986816618,1,11.65,19260.04708,40.08092884,108.4075857,2655.530331,878.8989274,0,61.79050748,0,-516.7465298,1,131.3805958,1.75,1.75,297.8944532,-0.62388716,-0.122035867,50.86332355,111.1843519,0,5304.230331
126.6470835,33.73974573,673.75,-2.410187373,4.969439105,1,11.65,19279.41989,40.03172849,108.3834211,2660.875172,880.6679058,0,61.66654715,0,-513.4930596,1,131.3805958,1.75,1.75,297.8676492,-0.629770458,-0.086609503,51.10902736,111.1229731,0,5309.575172
126.7737735,33.7468521,674,-2.43041077,4.952132743,1,11.65,19298.70583,39.98274876,108.3590989,2666.201386,882.4307187,0,61.54276264,0,-510.2395893,1,131.3805958,1.75,1.75,297.8406727,-0.634886862,-0.075395625,51.35472088,111.0614747,0,5314.901386
126.8998963,33.75395136,674.25,-2.450876705,4.934897143,1,11.65,19317.90544,39.93398827,108.3346221,2671.509047,884.1873915,0,61.41915422,0,-506.9861191,1,131.3805958,1.75,1.75,297.8135216,-0.639786442,-0.072272715,51.60040387,110.999856,0,5320.209047
127.0254555,33.76104356,674.5,-2.471589948,4.917731916,1,11.65,19337.01926,39.88544568,108.3099935,2676.798232,885.9379492,0,61.29572217,0,-503.7326489,1,131.3805958,1.75,1.75,297.7861936,-0.64465332,-0.071861764,51.84607605,110.9381162,0,5325.498232
127.1504546,33.76812875,674.75,-2.492555392,4.900636678,1,11.65,19356.0478,39.83711965,108.2852159,2682.069017,887.6824169,0,61.17246677,0,-500.4791787,1,131.3805958,1.75,1.75,297.7586865,-0.649549658,-0.072368272,52.09173716,110.8762547,0,5330.769017
127.2748969,33.77520698,675,-2.513778058,4.88361105,1,11.65,19374.99159,39.78900886,108.2602921,2687.321476,889.4208194,0,61.04938828,0,-497.2257085,1,131.3805958,1.75,1.75,297.7309979,-0.654238438,-0.069368748,52.33738692,110.8142705,0,5336.021476
127.3987859,33.78227829,675.25,-2.535263099,4.866654652,1,11.65,19393.85115,39.74111199,108.2352248,2692.555684,891.1531813,0,60.92648698,0,-493.9722383,1,131.3805958,1.75,1.75,297.7031254,-0.65504395,-0.011928924,52.58302506,110.7521631,0,5341.255684
127.522125,33.78934272,675.5,-2.557015804,4.84976711,1,11.65,19412.62699,39.69342774,108.2100169,2697.771715,892.8795273,0,60.80376312,0,-490.718768,1,131.3805958,1.75,1.75,297.6750994,-0.654078154,0.014316505,52.8286513,110.6899315,0,5346.471715
127.6449174,33.79640032,675.75,-2.532495252,4.832948052,1,11.65,19431.31962,39.64595482,108.1846708,2702.969643,894.5998819,0,60.68121697,0,-496.4247342,1,131.3805958,1.75,1.75,297.6474073,-0.648753559,0.079005668,53.07420778,110.6275897,0,5351.669643
127.7671665,33.80345113,676,-2.504929633,4.816197109,1,11.65,19449.92954,39.59869195,108.1591893,2708.149542,896.3142693,0,60.55884879,0,-502.8494684,1,131.3805958,1.75,1.75,297.6200787,-0.641800507,0.103267842,53.3196902,110.5651404,0,5356.849542
127.8888756,33.81049519,676.25,-2.47804312,4.799513915,1,11.65,19468.45725,39.55163786,108.133575,2713.311485,898.0227136,0,60.43665882,0,-509.2742026,1,131.3805958,1.75,1.75,297.5931044,-0.634432381,0.109537393,53.56509897,110.5025852,0,5362.011485
128.0100479,33.81753255,676.5,-2.451810399,4.782898107,1,11.65,19486.90325,39.5047913,108.1078304,2718.455544,899.7252391,0,60.31464732,0,-515.6989368,1,131.3805958,1.75,1.75,297.5664755,-0.62704891,0.109870086,53.81043445,110.4399257,0,5367.155544
128.1306867,33.82456325,676.75,-2.426207399,4.766349325,1,11.65,19505.26802,39.45815102,108.081958,2723.581792,901.4218695,0,60.19281454,0,-522.123671,1,131.3805958,1.75,1.75,297.5401834,-0.619778835,0.108285185,54.05569701,110.3771634,0,5372.281792
128.2507951,33.83158733,677,-2.401211219,4.749867211,1,11.65,19523.55206,39.41171578,108.0559604,2728.6903,903.1126287,0,60.07116071,0,-528.5484051,1,131.3805958,1.75,1.75,297.51422,-0.612660787,0.106120721,54.300887,110.3142997,0,5377.3903
128.3703762,33.83860483,677.25,-2.37680006,4.73345141,1,11.65,19541.75584,39.36548436,108.02984,2733.78114,904.7975404,0,59.94968609,0,-534.9731393,1,131.3805958,1.75,1.75,297.4885772,-0.603941747,0.130111239,54.54600477,110.2513362,0,5382.48114
128.4894334,33.84561579,677.5,-2.352953154,4.71710157,1,11.65,19559.87985,39.31945555,108.0035993,2738.854383,906.476628,0,59.82839091,0,-541.3978735,1,131.3805958,1.75,1.75,297.4632475,-0.58928788,0.218878541,54.79105067,110.1882742,0,5387.554383
128.6079696,33.85262026,677.75,-2.32965071,4.700817343,1,11.65,19577.92455,39.27362814,107.9772407,2743.9101,908.1499151,0,59.7072754,0,-547.8226077,1,131.3805958,1.75,1.75,297.4384456,-0.572316674,0.253726722,55.03602503,110.1251151,0,5392.6101
128.7259879,33.85961827,678,-2.224968452,4.684598382,1,11.65,19595.89042,39.22800094,107.9507664,2748.948362,909.8174248,0,59.58633979,0,-574.6502605,1,131.3805958,1.75,1.75,297.4148577,-0.549764231,0.337479647,55.28079736,110.0618951,0,5397.648362
128.8434914,33.86660987,678.25,-2.137348364,4.668444343,1,11.65,19613.77792,39.18257276,107.9241789,2753.969238,911.4791804,0,59.46558431,0,-599.3005211,1,131.3805958,1.75,1.75,297.3923091,-0.527293513,0.336565277,55.5253831,109.9986159,0,5402.669238
128.9604832,33.87359509,678.5,-2.056638536,4.652354885,1,11.65,19631.58752,39.13734244,107.8974805,2758.972797,913.1352048,0,59.3450092,0,-623.9507816,1,131.3805958,1.75,1.75,297.3707164,-0.506006099,0.319132836,55.76978349,109.935282,0,5407.672797
129.0769663,33.88057397,678.75,-1.982051138,4.636329669,1,11.65,19649.31967,39.0923088,107.8706733,2763.95911,914.7855211,0,59.22461466,0,-648.6010422,1,131.3805958,1.75,1.75,297.3500059,-0.486139586,0.298101662,56.01399966,109.8718976,0,5412.65911
129.1929435,33.88754655,679,-1.912913722,4.620368359,1,11.65,19666.97483,39.0474707,107.8437598,2768.928245,916.4301521,0,59.10440091,0,-673.2513027,1,131.3805958,1.75,1.75,297.330112,-0.467662261,0.27750701,56.25803268,109.8084666,0,5417.628245
129.308418,33.89451288,679.25,-1.848648846,4.604470622,1,11.65,19684.55345,39.00282699,107.8167421,2773.880271,918.0691203,0,58.98436818,0,-697.9015633,1,131.3805958,1.75,1.75,297.3109764,-0.450468072,0.2584679,56.50188351,109.7449926,0,5422.580271
129.4233926,33.90147298,679.5,-1.788757865,4.588636126,1,11.65,19702.05597,38.95837654,107.7896223,2778.815255,919.7024485,0,58.86451668,0,-722.5518238,1,131.3805958,1.75,1.75,297.2925465,-0.434439027,0.241168477,56.74555308,109.6814788,0,5427.515255
129.5378702,33.9084269,679.75,-1.732807936,4.572864544,1,11.65,19719.48284,38.91411822,107.7624026,2783.733266,921.3301589,0,58.7448466,0,-747.2020844,1,131.3805958,1.75,1.75,297.2747753,-0.426859532,0.114140339,56.98904222,109.6179284,0,5432.433266
129.6518537,33.91537468,680,-1.680421508,4.55715555,1,11.65,19736.83449,38.87005092,107.7350852,2788.634371,922.9522741,0,58.62535817,0,-771.8523449,1,131.3805958,1.75,1.75,297.2576201,-0.419703847,0.107853467,57.23235173,109.5543443,0,5437.334371
129.765346,33.92231634,680.25,-1.631267771,4.54150882,1,11.65,19754.11137,38.82617353,107.7076722,2793.518637,924.5688161,0,58.50605158,0,-796.5026055,1,131.3805958,1.75,1.75,297.2401183,-0.420336242,-0.009540122,57.47548236,109.4907291,0,5442.218637
129.8783499,33.92925194,680.5,-1.668683304,4.525924032,1,11.65,19771.3139,38.78248495,107.6801656,2798.386131,926.179807,0,58.38692703,0,-780,1,131.3805958,1.75,1.75,297.2226104,-0.420840892,-0.007619646,57.71869783,109.4270124,0,5447.086131
129.9908683,33.9361815,680.75,-1.671575839,4.510400868,1,11.65,19788.44251,38.7389841,107.6525674,2803.23692,927.785269,0,58.26798472,0,-780,1,131.3805958,1.75,1.75,297.2051024,-0.421254159,-0.006245303,57.96189218,109.3632218,0,5451.93692
130.1029039,33.94310506,681,-1.674458452,4.494939012,1,11.65,19805.49763,38.6956699,107.6248797,2808.071069,929.3852237,0,58.14922485,0,-780,1,131.3805958,1.75,1.75,297.1875943,-0.421635926,-0.005774277,58.20506539,109.2993573,0,5456.771069
130.2144595,33.95002267,681.25,-1.677331182,4.47953815,1,11.65,19822.47967,38.65254128,107.5971045,2812.888644,930.9796931,0,58.03064759,0,-780,1,131.3805958,1.75,1.75,297.1700861,-0.42200616,-0.005604659,58.44821744,109.2354189,0,5461.588644
130.3255378,33.95693434,681.5,-1.680194068,4.46419797,1,11.65,19839.38906,38.60959717,107.5692438,2817.689711,932.5686987,0,57.91225315,0,-780,1,131.3805958,1.75,1.75,297.1525778,-0.422371521,-0.005535628,58.69134829,109.1714066,0,5466.389711
130.4361415,33.96384012,681.75,-1.683047149,4.448918163,1,11.65,19856.22622,38.56683652,107.5412994,2822.474335,934.1522621,0,57.79404171,0,-780,1,131.3805958,1.75,1.75,297.1350694,-0.422734236,-0.005500243,58.93445793,109.1073205,0,5471.174335
130.5462734,33.97074005,682,-1.685890463,4.43369842,1,11.65,19872.99154,38.5242583,107.5132733,2827.24258,935.7304047,0,57.67601344,0,-780,1,131.3805958,1.75,1.75,297.1175608,-0.699736529,-4.204045578,59.17754634,109.0431606,0,5475.94258
130.6559362,33.97763416,682.25,-1.688724049,4.418538439,1,11.65,19889.68545,38.48186145,107.4851674,2831.994511,937.3031478,0,57.55816854,0,-780,1,131.3805958,1.75,1.75,297.1000522,-0.374337583,4.942728209,59.42061349,108.9789268,0,5480.694511
130.7651325,33.98452248,682.5,-1.691547945,4.403437915,1,11.65,19906.30834,38.43964497,107.4569836,2836.730192,938.8705127,0,57.44050716,0,-780,1,131.3805958,1.75,1.75,297.0482427,-0.542632193,-2.558500243,59.66365936,108.9146191,0,5485.430192
130.8738648,33.99140505,682.75,0,4.388396549,1,11.65,19922.86061,38.39760782,107.4287236,2841.449687,940.4325204,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.180877398,5.504176646,59.91164418,108.8487647,0,5490.149687
130.982136,33.9982819,683,0,4.373414042,1,11.65,19939.34267,38.35574899,107.4003893,2846.153059,941.989192,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.060292466,1.836251139,60.159629,108.7829103,0,5494.853059
131.0899485,34.00515307,683.25,0,4.358490097,1,11.65,19955.75491,38.31406749,107.3719825,2850.840371,943.5405483,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.020097489,0.612590086,60.40761382,108.7170558,0,5499.540371
131.1973048,34.01201858,683.5,0,4.343624421,1,11.65,19972.09771,38.27256232,107.343505,2855.511686,945.0866101,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.006699163,0.204364771,60.65559865,108.6512014,0,5504.211686
131.3042077,34.01887848,683.75,0,4.328816723,1,11.65,19988.37148,38.23123249,107.3149585,2860.167067,946.6273981,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.002233054,0.068177379,60.90358347,108.5853469,0,5508.867067
131.3805958,34.02573279,684,0,4.314066711,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.000744351,0.02274431,61.15156829,108.5194925,0,5512.195921
131.3805958,34.03258312,684.25,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-0.000248117,0.007585847,61.39955311,108.4536381,0,5512.195921
131.3805958,34.03943344,684.5,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-8.27E-05,0.002528616,61.64753793,108.3877836,0,5512.195921
131.3805958,34.04628377,684.75,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-2.76E-05,0.000842872,61.89552275,108.3219292,0,5512.195921
131.3805958,34.0531341,685,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-9.19E-06,0.000280957,62.14350757,108.2560747,0,5512.195921
131.3805958,34.05998442,685.25,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-3.06E-06,9.37E-05,62.39149239,108.1902203,0,5512.195921
131.3805958,34.06683475,685.5,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-1.02E-06,3.12E-05,62.63947722,108.1243659,0,5512.195921
131.3805958,34.07368508,685.75,0,4.303524023,1,11.65,20000,38.2017,107.2944446,2863.495921,947.7291464,0,100,0,0,1,0,1.75,1.75,297.0482427,-3.40E-07,1.04E-05,62.88746204,108.0585114,0,5512.195921
